,Healthy,Sick,Immune,Healthy0,Sick0,Immune0,Healthy1,Sick1,Immune1,Healthy2,Sick2,Immune2,Healthy3,Sick3,Immune3,Healthy4,Sick4,Immune4,Healthy5,Sick5,Immune5,Healthy6,Sick6,Immune6,Healthy7,Sick7,Immune7,Healthy8,Sick8,Immune8,Healthy9,Sick9,Immune9,Healthy10,Sick10,Immune10,Healthy11,Sick11,Immune11,Healthy12,Sick12,Immune12,Healthy13,Sick13,Immune13,Healthy14,Sick14,Immune14,Healthy15,Sick15,Immune15,Healthy16,Sick16,Immune16,Healthy17,Sick17,Immune17,Healthy18,Sick18,Immune18,Healthy19,Sick19,Immune19,Healthy20,Sick20,Immune20,Healthy21,Sick21,Immune21,Healthy22,Sick22,Immune22,Healthy23,Sick23,Immune23,Healthy24,Sick24,Immune24,Healthy25,Sick25,Immune25,Healthy26,Sick26,Immune26,Healthy27,Sick27,Immune27,Healthy28,Sick28,Immune28,Healthy29,Sick29,Immune29,Healthy30,Sick30,Immune30,Healthy31,Sick31,Immune31,Healthy32,Sick32,Immune32,Healthy33,Sick33,Immune33,Healthy34,Sick34,Immune34,Healthy35,Sick35,Immune35,Healthy36,Sick36,Immune36,Healthy37,Sick37,Immune37,Healthy38,Sick38,Immune38,Healthy39,Sick39,Immune39,Healthy40,Sick40,Immune40,Healthy41,Sick41,Immune41,Healthy42,Sick42,Immune42,Healthy43,Sick43,Immune43,Healthy44,Sick44,Immune44,Healthy45,Sick45,Immune45,Healthy46,Sick46,Immune46,Healthy47,Sick47,Immune47,Healthy48,Sick48,Immune48,Healthy49,Sick49,Immune49,Healthy50,Sick50,Immune50,Healthy51,Sick51,Immune51,Healthy52,Sick52,Immune52,Healthy53,Sick53,Immune53,Healthy54,Sick54,Immune54,Healthy55,Sick55,Immune55,Healthy56,Sick56,Immune56,Healthy57,Sick57,Immune57,Healthy58,Sick58,Immune58,Healthy59,Sick59,Immune59,Healthy60,Sick60,Immune60,Healthy61,Sick61,Immune61,Healthy62,Sick62,Immune62,Healthy63,Sick63,Immune63,Healthy64,Sick64,Immune64,Healthy65,Sick65,Immune65,Healthy66,Sick66,Immune66,Healthy67,Sick67,Immune67,Healthy68,Sick68,Immune68,Healthy69,Sick69,Immune69,Healthy70,Sick70,Immune70,Healthy71,Sick71,Immune71,Healthy72,Sick72,Immune72,Healthy73,Sick73,Immune73,Healthy74,Sick74,Immune74,Healthy75,Sick75,Immune75,Healthy76,Sick76,Immune76,Healthy77,Sick77,Immune77,Healthy78,Sick78,Immune78,Healthy79,Sick79,Immune79,Healthy80,Sick80,Immune80,Healthy81,Sick81,Immune81,Healthy82,Sick82,Immune82,Healthy83,Sick83,Immune83,Healthy84,Sick84,Immune84,Healthy85,Sick85,Immune85,Healthy86,Sick86,Immune86,Healthy87,Sick87,Immune87,Healthy88,Sick88,Immune88,Healthy89,Sick89,Immune89,Healthy90,Sick90,Immune90,Healthy91,Sick91,Immune91,Healthy92,Sick92,Immune92,Healthy93,Sick93,Immune93,Healthy94,Sick94,Immune94,Healthy95,Sick95,Immune95,Healthy96,Sick96,Immune96,Healthy97,Sick97,Immune97,Healthy98,Sick98,Immune98,Healthy99,Sick99,Immune99,Healthy100,Sick100,Immune100,Healthy101,Sick101,Immune101,Healthy102,Sick102,Immune102,Healthy103,Sick103,Immune103,Healthy104,Sick104,Immune104,Healthy105,Sick105,Immune105,Healthy106,Sick106,Immune106,Healthy107,Sick107,Immune107,Healthy108,Sick108,Immune108,Healthy109,Sick109,Immune109,Healthy110,Sick110,Immune110,Healthy111,Sick111,Immune111,Healthy112,Sick112,Immune112,Healthy113,Sick113,Immune113,Healthy114,Sick114,Immune114,Healthy115,Sick115,Immune115,Healthy116,Sick116,Immune116,Healthy117,Sick117,Immune117,Healthy118,Sick118,Immune118,Healthy119,Sick119,Immune119,Healthy120,Sick120,Immune120,Healthy121,Sick121,Immune121,Healthy122,Sick122,Immune122,Healthy123,Sick123,Immune123,Healthy124,Sick124,Immune124,Healthy125,Sick125,Immune125,Healthy126,Sick126,Immune126,Healthy127,Sick127,Immune127,Healthy128,Sick128,Immune128,Healthy129,Sick129,Immune129,Healthy130,Sick130,Immune130,Healthy131,Sick131,Immune131,Healthy132,Sick132,Immune132,Healthy133,Sick133,Immune133,Healthy134,Sick134,Immune134,Healthy135,Sick135,Immune135,Healthy136,Sick136,Immune136,Healthy137,Sick137,Immune137,Healthy138,Sick138,Immune138,Healthy139,Sick139,Immune139,Healthy140,Sick140,Immune140,Healthy141,Sick141,Immune141,Healthy142,Sick142,Immune142,Healthy143,Sick143,Immune143,Healthy144,Sick144,Immune144,Healthy145,Sick145,Immune145,Healthy146,Sick146,Immune146,Healthy147,Sick147,Immune147,Healthy148,Sick148,Immune148,Healthy149,Sick149,Immune149,Healthy150,Sick150,Immune150,Healthy151,Sick151,Immune151,Healthy152,Sick152,Immune152,Healthy153,Sick153,Immune153,Healthy154,Sick154,Immune154,Healthy155,Sick155,Immune155,Healthy156,Sick156,Immune156,Healthy157,Sick157,Immune157,Healthy158,Sick158,Immune158,Healthy159,Sick159,Immune159,Healthy160,Sick160,Immune160,Healthy161,Sick161,Immune161,Healthy162,Sick162,Immune162,Healthy163,Sick163,Immune163,Healthy164,Sick164,Immune164,Healthy165,Sick165,Immune165,Healthy166,Sick166,Immune166,Healthy167,Sick167,Immune167,Healthy168,Sick168,Immune168,Healthy169,Sick169,Immune169,Healthy170,Sick170,Immune170,Healthy171,Sick171,Immune171,Healthy172,Sick172,Immune172,Healthy173,Sick173,Immune173,Healthy174,Sick174,Immune174,Healthy175,Sick175,Immune175,Healthy176,Sick176,Immune176,Healthy177,Sick177,Immune177,Healthy178,Sick178,Immune178,Healthy179,Sick179,Immune179,Healthy180,Sick180,Immune180,Healthy181,Sick181,Immune181,Healthy182,Sick182,Immune182,Healthy183,Sick183,Immune183,Healthy184,Sick184,Immune184,Healthy185,Sick185,Immune185,Healthy186,Sick186,Immune186,Healthy187,Sick187,Immune187,Healthy188,Sick188,Immune188,Healthy189,Sick189,Immune189,Healthy190,Sick190,Immune190,Healthy191,Sick191,Immune191,Healthy192,Sick192,Immune192,Healthy193,Sick193,Immune193,Healthy194,Sick194,Immune194,Healthy195,Sick195,Immune195,Healthy196,Sick196,Immune196,Healthy197,Sick197,Immune197,Healthy198,Sick198,Immune198,Healthy199,Sick199,Immune199
0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0,140.0,10.0,0.0
1,145.9882500000001,10.590499999999999,0.0,142.45,11.0,0.0,144.0,10.55,0.0,141.2,10.9,0.0,144.75,10.6,0.0,148.15,10.5,0.0,149.8,10.45,0.0,148.25,10.35,0.0,149.15,11.0,0.0,148.45,11.1,0.0,139.7,10.25,0.0,148.45,11.3,0.0,144.45,10.1,0.0,145.85,10.45,0.0,139.7,10.85,0.0,140.45,11.25,0.0,153.15,11.2,0.0,143.2,10.7,0.0,139.75,10.15,0.0,138.95,11.05,0.0,141.15,10.8,0.0,143.9,10.05,0.0,152.65,10.95,0.0,148.55,11.0,0.0,139.3,10.55,0.0,153.8,10.7,0.0,150.3,10.1,0.0,151.25,10.7,0.0,144.95,10.65,0.0,150.05,10.3,0.0,145.85,10.0,0.0,142.8,10.3,0.0,147.4,11.25,0.0,152.95,10.4,0.0,148.9,10.75,0.0,144.7,10.15,0.0,143.25,10.3,0.0,149.8,10.5,0.0,139.35,11.2,0.0,151.75,10.0,0.0,149.45,11.3,0.0,143.15,11.0,0.0,146.7,10.1,0.0,143.05,10.15,0.0,147.15,11.85,0.0,148.4,10.75,0.0,138.35,10.85,0.0,140.05,10.3,0.0,139.9,10.2,0.0,152.7,10.65,0.0,151.35,10.9,0.0,140.65,10.65,0.0,145.5,10.7,0.0,148.8,10.6,0.0,145.7,10.7,0.0,149.7,10.45,0.0,142.65,10.25,0.0,146.6,10.85,0.0,143.75,11.05,0.0,151.3,10.55,0.0,148.1,10.35,0.0,145.45,11.4,0.0,150.35,10.3,0.0,145.05,10.85,0.0,145.35,10.35,0.0,144.8,11.2,0.0,145.7,10.5,0.0,148.75,10.3,0.0,150.75,10.3,0.0,146.35,9.95,0.0,139.4,10.55,0.0,151.15,10.7,0.0,140.0,10.2,0.0,141.8,10.8,0.0,140.35,10.6,0.0,147.65,10.35,0.0,145.1,11.0,0.0,149.0,10.0,0.0,140.85,10.4,0.0,139.25,10.75,0.0,146.3,10.15,0.0,148.75,10.1,0.0,151.85,10.05,0.0,151.2,10.15,0.0,143.2,11.05,0.0,140.0,10.2,0.0,144.35,10.25,0.0,149.7,11.1,0.0,146.15,10.9,0.0,147.2,10.35,0.0,147.7,10.7,0.0,141.35,10.8,0.0,145.0,10.05,0.0,141.8,10.7,0.0,142.9,10.25,0.0,150.55,10.4,0.0,142.65,10.65,0.0,143.05,11.35,0.0,144.15,10.55,0.0,143.8,10.65,0.0,141.85,10.1,0.0,146.2,11.25,0.0,143.7,10.5,0.0,151.9,10.3,0.0,144.85,11.0,0.0,148.6,11.05,0.0,151.75,10.45,0.0,150.95,10.55,0.0,148.5,10.45,0.0,149.2,10.9,0.0,146.0,10.5,0.0,142.7,10.2,0.0,139.15,10.9,0.0,148.1,10.25,0.0,138.7,10.3,0.0,143.25,10.35,0.0,150.7,11.15,0.0,152.15,11.2,0.0,141.75,10.45,0.0,152.9,11.15,0.0,148.65,11.05,0.0,149.75,11.1,0.0,143.4,10.3,0.0,141.45,10.6,0.0,144.15,10.4,0.0,147.9,10.4,0.0,150.9,10.6,0.0,152.9,10.3,0.0,141.95,10.1,0.0,145.8,10.8,0.0,142.25,10.3,0.0,139.95,10.05,0.0,141.55,10.9,0.0,147.65,10.45,0.0,150.0,10.15,0.0,141.45,11.3,0.0,140.05,10.75,0.0,151.05,10.1,0.0,153.2,10.0,0.0,147.85,10.2,0.0,142.55,10.05,0.0,145.2,10.3,0.0,147.0,10.65,0.0,143.35,11.15,0.0,143.8,10.4,0.0,139.4,10.6,0.0,143.0,10.15,0.0,150.25,10.1,0.0,139.15,10.85,0.0,143.2,10.0,0.0,142.65,9.95,0.0,143.65,11.35,0.0,148.4,10.1,0.0,153.4,10.75,0.0,139.95,10.45,0.0,148.7,10.3,0.0,153.9,10.2,0.0,147.6,10.05,0.0,152.4,10.45,0.0,145.85,10.2,0.0,152.95,10.75,0.0,140.25,10.3,0.0,152.25,11.05,0.0,153.15,10.85,0.0,139.0,10.85,0.0,141.2,10.35,0.0,150.5,10.0,0.0,151.45,11.5,0.0,143.35,10.45,0.0,150.7,11.0,0.0,144.15,10.25,0.0,147.9,10.4,0.0,138.95,11.0,0.0,152.2,10.7,0.0,140.75,10.95,0.0,151.4,10.45,0.0,144.0,11.5,0.0,146.9,10.35,0.0,153.35,10.2,0.0,144.6,11.2,0.0,152.75,10.35,0.0,146.35,10.65,0.0,145.8,11.2,0.0,147.35,10.8,0.0,152.7,10.1,0.0,139.0,11.05,0.0,148.6,10.3,0.0,139.8,11.2,0.0,140.85,10.9,0.0,148.1,11.1,0.0,140.75,10.75,0.0,148.1,10.7,0.0,144.9,10.25,0.0,144.1,11.2,0.0,140.1,10.65,0.0,150.0,10.1,0.0,139.9,10.1,0.0,145.7,10.55,0.0,152.45,10.1,0.0,152.1,10.25,0.0,146.85,11.3,0.0
2,152.29575000000003,11.065250000000002,0.07875,146.1,0.5,1.7,148.25,11.4,0.0,142.0,12.15,0.0,149.6,11.35,0.0,157.45,11.25,0.0,159.2,11.3,0.0,156.15,11.4,0.0,159.55,11.95,0.0,159.2,11.95,0.0,139.45,10.5,0.0,156.3,12.7,0.0,144.8,10.2,0.0,151.05,11.0,0.0,139.4,11.6,0.0,141.75,11.75,0.0,160.85,12.1,0.0,147.3,11.35,0.0,139.05,10.7,0.0,137.6,12.4,0.0,143.2,11.4,0.0,147.55,10.2,0.0,166.45,11.8,0.0,157.25,11.9,0.0,138.3,11.4,0.0,167.45,11.15,0.0,160.2,10.2,0.0,162.0,12.1,0.0,150.55,11.35,0.0,160.0,10.9,0.0,151.25,10.0,0.0,145.6,10.8,0.0,156.65,12.1,0.0,167.3,10.65,0.0,158.65,11.45,0.0,149.65,10.35,0.0,146.8,10.45,0.0,161.8,11.3,0.0,139.0,12.1,0.0,162.65,10.05,0.0,162.0,12.3,0.0,146.9,12.25,0.0,152.8,10.0,0.0,145.55,10.5,0.0,155.5,13.6,0.0,158.25,12.05,0.0,136.8,11.75,0.0,140.05,10.6,0.0,139.55,10.6,0.0,166.7,11.2,0.0,163.7,11.9,0.0,141.5,11.15,0.0,152.9,11.75,0.0,157.65,11.3,0.0,150.05,11.8,0.0,159.8,10.85,0.0,145.7,10.4,0.0,152.35,11.7,0.0,147.6,12.15,0.0,162.85,10.9,0.0,157.5,10.7,0.0,151.0,12.3,0.0,162.5,10.7,0.0,150.5,11.7,0.0,150.2,10.85,0.0,147.95,12.3,0.0,152.95,10.9,0.0,158.35,10.55,0.0,161.65,10.5,0.0,153.25,10.0,0.0,138.8,11.05,0.0,162.55,11.3,0.0,140.15,10.55,0.0,144.0,11.7,0.0,140.4,11.15,0.0,154.25,11.3,0.0,151.1,12.1,0.0,159.05,10.0,0.0,142.2,11.0,0.0,138.4,11.6,0.0,153.95,10.5,0.0,158.1,10.1,0.0,165.2,10.2,0.0,162.45,10.4,0.0,146.7,11.95,0.0,139.85,10.35,0.0,149.95,10.5,0.0,160.6,12.05,0.0,153.3,11.75,0.0,155.0,11.0,0.0,154.55,11.05,0.0,142.6,11.05,0.0,150.2,10.25,0.0,143.55,11.6,0.0,146.3,10.6,0.0,162.7,10.7,0.0,145.4,11.25,0.0,146.45,12.5,0.0,147.7,11.1,0.0,148.75,11.0,0.0,143.45,10.2,0.0,155.95,12.1,0.0,146.8,10.95,0.0,164.2,11.25,0.0,150.2,12.05,0.0,158.7,12.0,0.0,163.75,10.65,0.0,163.2,11.1,0.0,156.7,11.3,0.0,158.7,12.65,0.0,153.4,10.9,0.0,144.35,10.3,0.0,138.7,11.45,0.0,156.8,10.75,0.0,137.9,10.55,0.0,146.2,10.8,0.0,160.15,12.5,0.0,164.6,12.95,0.0,143.35,11.0,0.0,165.65,12.9,0.0,158.05,12.25,0.0,159.6,12.45,0.0,147.35,10.5,0.0,142.55,11.05,0.0,149.2,11.15,0.0,155.9,10.95,0.0,162.5,11.4,0.0,165.4,10.75,0.0,143.8,10.25,0.0,153.1,11.8,0.0,144.0,10.8,0.0,139.85,10.05,0.0,142.55,12.05,0.0,157.15,11.0,0.0,160.0,10.25,0.0,143.6,12.15,0.0,139.75,11.55,0.0,164.55,10.1,0.0,165.7,10.0,0.0,156.6,10.45,0.0,146.1,10.1,0.0,151.1,10.6,0.0,154.8,11.3,0.0,145.55,12.4,0.0,146.7,10.9,0.0,138.65,11.35,0.0,145.8,10.4,0.0,161.9,10.4,0.0,137.7,12.3,0.0,147.1,10.0,0.0,145.7,9.95,0.0,147.6,12.9,0.0,157.75,10.3,0.0,166.1,11.5,0.0,139.7,11.15,0.0,158.15,10.8,0.0,167.5,10.6,0.0,155.95,10.45,0.0,164.8,10.95,0.0,150.8,10.55,0.0,165.45,11.7,0.0,140.45,10.75,0.0,164.55,12.0,0.0,167.45,11.75,0.0,138.85,0.3,10.25,142.15,10.75,0.0,161.25,10.35,0.0,165.3,12.55,0.0,146.05,10.8,0.0,164.5,11.95,0.0,148.5,10.4,0.0,156.85,10.95,0.0,137.5,12.45,0.0,165.1,11.95,0.0,141.45,11.8,0.0,164.25,10.6,0.0,149.2,12.4,0.0,154.85,10.85,0.0,165.4,10.6,0.0,148.7,0.9,3.8,164.65,10.8,0.0,152.9,11.35,0.0,152.2,12.0,0.0,155.5,11.65,0.0,166.2,10.25,0.0,137.65,12.55,0.0,158.25,10.65,0.0,139.8,12.5,0.0,141.8,11.9,0.0,156.0,12.3,0.0,141.2,11.8,0.0,157.1,11.35,0.0,149.9,10.4,0.0,149.3,12.6,0.0,140.2,11.55,0.0,161.35,10.3,0.0,139.7,10.3,0.0,151.8,11.2,0.0,167.9,10.15,0.0,164.7,10.5,0.0,154.25,12.85,0.0
3,158.84050000000002,11.613500000000002,0.1465,150.7,0.0,1.9,153.0,12.3,0.0,143.45,13.2,0.0,154.5,11.8,0.0,167.1,11.9,0.0,170.0,12.15,0.0,164.5,12.4,0.0,171.1,12.95,0.0,167.6,13.25,0.0,139.35,10.6,0.0,164.85,14.4,0.0,144.65,10.35,0.0,157.25,11.55,0.0,138.85,12.1,0.0,142.0,13.0,0.0,160.05,12.95,0.0,151.2,12.1,0.0,138.75,10.85,0.0,136.55,13.4,0.0,144.9,11.95,0.0,151.85,10.25,0.0,180.6,13.35,0.0,167.15,13.6,0.0,137.7,11.95,0.0,180.55,12.05,0.0,170.0,10.35,0.0,173.05,13.4,0.0,156.6,12.05,0.0,170.8,11.4,0.0,156.95,10.15,0.0,149.6,11.1,0.0,164.75,13.1,0.0,184.25,11.0,0.0,168.1,12.65,0.0,153.8,10.4,0.0,149.6,10.7,0.0,173.75,12.05,0.0,138.3,13.45,0.0,174.9,10.05,0.0,176.05,13.55,0.0,150.3,13.0,0.0,160.15,10.05,0.0,148.4,10.85,0.0,165.25,15.15,0.0,167.55,13.15,0.0,135.6,12.45,0.0,139.95,10.85,0.0,139.65,10.85,0.0,181.6,11.75,0.0,177.1,13.05,0.0,142.25,11.65,0.0,159.9,12.5,0.0,166.05,11.9,0.0,155.85,12.85,0.0,169.75,11.25,0.0,148.9,10.5,0.0,158.7,12.85,0.0,151.7,13.3,0.0,175.15,11.4,0.0,169.05,11.0,0.0,156.4,13.9,0.0,175.85,11.1,0.0,155.85,12.8,0.0,155.05,11.3,0.0,152.0,13.05,0.0,160.3,11.9,0.0,168.7,10.8,0.0,174.35,10.7,0.0,161.3,10.0,0.0,138.4,11.4,0.0,174.5,12.05,0.0,139.95,10.75,0.0,146.3,12.4,0.0,140.5,11.8,0.0,159.5,12.8,0.0,157.55,13.1,0.0,169.3,10.0,0.0,143.45,11.5,0.0,137.4,12.6,0.0,159.8,11.2,0.0,168.85,10.2,0.0,179.65,10.3,0.0,164.2,10.7,0.0,150.4,12.95,0.0,139.75,10.5,0.0,155.5,10.85,0.0,170.2,13.45,0.0,158.7,12.7,0.0,162.55,11.5,0.0,161.85,11.65,0.0,144.2,11.4,0.0,155.4,10.3,0.0,144.75,12.25,0.0,150.3,11.05,0.0,177.3,11.05,0.0,149.7,11.55,0.0,149.9,13.45,0.0,151.25,11.85,0.0,154.1,11.75,0.0,145.1,10.25,0.0,164.0,13.05,0.0,150.7,11.45,0.0,177.2,12.25,0.0,155.05,12.65,0.0,168.65,13.05,0.0,176.85,10.75,0.0,176.4,11.45,0.0,165.35,12.6,0.0,169.0,14.0,0.0,159.55,11.45,0.0,146.75,10.4,0.0,137.8,12.4,0.0,167.7,10.85,0.0,137.45,0.5,7.0,148.4,11.25,0.0,170.75,14.75,0.0,179.75,14.15,0.0,144.0,11.65,0.0,179.25,15.1,0.0,166.25,13.6,0.0,170.0,13.55,0.0,150.85,10.65,0.0,143.6,11.6,0.0,154.0,12.1,0.0,165.5,11.45,0.0,174.05,12.2,0.0,178.65,11.35,0.0,145.5,10.45,0.0,159.75,12.75,0.0,146.4,10.9,0.0,139.8,10.0,0.0,143.35,13.2,0.0,166.6,11.45,0.0,171.4,10.4,0.0,144.8,13.5,0.0,139.7,12.05,0.0,179.5,10.2,0.0,178.5,10.0,0.0,164.9,10.65,0.0,148.7,10.25,0.0,157.35,10.85,0.0,161.95,12.25,0.0,148.05,13.8,0.0,150.15,11.5,0.0,137.85,12.15,0.0,149.25,10.55,0.0,171.9,10.5,0.0,136.35,13.6,0.0,150.5,10.05,0.0,148.55,9.95,0.0,151.45,13.75,0.0,168.65,10.75,0.0,179.9,12.4,0.0,139.5,12.0,0.0,167.85,11.1,0.0,183.7,10.75,0.0,164.85,11.0,0.0,178.35,11.45,0.0,157.45,10.75,0.0,179.75,13.05,0.0,141.0,11.25,0.0,179.45,13.0,0.0,183.6,12.65,0.0,138.85,0.0,10.5,142.95,11.25,0.0,172.35,10.6,0.0,177.95,13.95,0.0,149.9,11.1,0.0,176.95,13.55,0.0,152.55,10.8,0.0,165.8,11.45,0.0,136.65,13.3,0.0,178.45,13.7,0.0,142.6,12.45,0.0,178.65,0.5,5.8,153.65,13.6,0.0,162.05,11.25,0.0,182.0,10.8,0.0,153.65,0.05,4.1,177.55,11.25,0.0,159.6,12.1,0.0,158.55,12.8,0.0,164.05,12.45,0.0,182.5,10.3,0.0,136.05,14.35,0.0,167.7,11.05,0.0,139.7,13.65,0.0,142.6,13.1,0.0,165.25,13.65,0.0,141.7,12.6,0.0,165.95,12.45,0.0,156.1,10.45,0.0,154.7,13.75,0.0,140.7,12.05,0.0,171.15,10.55,0.0,139.5,10.5,0.0,157.9,12.0,0.0,184.9,10.45,0.0,179.6,10.8,0.0,161.9,13.9,0.0
